incidence_id,country_id,year_id,source_group,disease_id,denominator,incidence_rate
68879,172.0,2012,COUNTRIES,8,"per 1,000,000 <15 population",0.2
68880,172.0,2012,COUNTRIES,9,"per 1,000,000 total population",
68881,172.0,2012,COUNTRIES,10,"per 1,000,000 total population",
68882,172.0,2012,COUNTRIES,12,"per 1,000,000 total population",
68883,172.0,2011,COUNTRIES,1,"per 10,000 live births",
68884,172.0,2011,COUNTRIES,2,"per 1,000,000 total population",
68885,172.0,2011,COUNTRIES,13,"per 1,000,000 total population",
68886,172.0,2011,COUNTRIES,4,"per 1,000,000 total population",1400.8
68887,172.0,2011,COUNTRIES,5,"per 1,000,000 total population",
68888,172.0,2011,COUNTRIES,6,"per 1,000 live births",0.4
68889,172.0,2011,COUNTRIES,7,"per 1,000,000 total population",245.2
68890,172.0,2011,COUNTRIES,8,"per 1,000,000 <15 population",1.5
68891,172.0,2011,COUNTRIES,9,"per 1,000,000 total population",
68892,172.0,2011,COUNTRIES,10,"per 1,000,000 total population",18.9
68893,172.0,2011,COUNTRIES,12,"per 1,000,000 total population",
68894,172.0,2010,COUNTRIES,1,"per 10,000 live births",
68895,172.0,2010,COUNTRIES,2,"per 1,000,000 total population",
68896,172.0,2010,COUNTRIES,13,"per 1,000,000 total population",
68897,172.0,2010,COUNTRIES,4,"per 1,000,000 total population",9.4
68898,172.0,2010,COUNTRIES,5,"per 1,000,000 total population",
68899,172.0,2010,COUNTRIES,6,"per 1,000 live births",0.1
68900,172.0,2010,COUNTRIES,7,"per 1,000,000 total population",54.2
68901,172.0,2010,COUNTRIES,8,"per 1,000,000 <15 population",0.2
68902,172.0,2010,COUNTRIES,9,"per 1,000,000 total population",
68903,172.0,2010,COUNTRIES,10,"per 1,000,000 total population",6.0
68904,172.0,2010,COUNTRIES,12,"per 1,000,000 total population",
68905,172.0,2009,COUNTRIES,1,"per 10,000 live births",
68906,172.0,2009,COUNTRIES,2,"per 1,000,000 total population",
68907,172.0,2009,COUNTRIES,13,"per 1,000,000 total population",
68908,172.0,2009,COUNTRIES,4,"per 1,000,000 total population",1.1
68909,172.0,2009,COUNTRIES,5,"per 1,000,000 total population",
68910,172.0,2009,COUNTRIES,6,"per 1,000 live births",0.1
68911,172.0,2009,COUNTRIES,7,"per 1,000,000 total population",68.8
68912,172.0,2009,COUNTRIES,8,"per 1,000,000 <15 population",1.0
68913,172.0,2009,COUNTRIES,9,"per 1,000,000 total population",
68914,172.0,2009,COUNTRIES,10,"per 1,000,000 total population",4.4
68915,172.0,2009,COUNTRIES,12,"per 1,000,000 total population",
68916,172.0,2008,COUNTRIES,1,"per 10,000 live births",
68917,172.0,2008,COUNTRIES,2,"per 1,000,000 total population",
68918,172.0,2008,COUNTRIES,13,"per 1,000,000 total population",
68919,172.0,2008,COUNTRIES,4,"per 1,000,000 total population",92.7
68920,172.0,2008,COUNTRIES,5,"per 1,000,000 total population",
68921,172.0,2008,COUNTRIES,6,"per 1,000 live births",
68922,172.0,2008,COUNTRIES,7,"per 1,000,000 total population",
68923,172.0,2008,COUNTRIES,8,"per 1,000,000 <15 population",0.2
68924,172.0,2008,COUNTRIES,9,"per 1,000,000 total population",
68925,172.0,2008,COUNTRIES,10,"per 1,000,000 total population",
68926,172.0,2008,COUNTRIES,12,"per 1,000,000 total population",
68927,172.0,2007,COUNTRIES,1,"per 10,000 live births",
68928,172.0,2007,COUNTRIES,2,"per 1,000,000 total population",
68929,172.0,2007,COUNTRIES,13,"per 1,000,000 total population",
68930,172.0,2007,COUNTRIES,4,"per 1,000,000 total population",101.5
68931,172.0,2007,COUNTRIES,5,"per 1,000,000 total population",
68932,172.0,2007,COUNTRIES,6,"per 1,000 live births",0.1
68933,172.0,2007,COUNTRIES,7,"per 1,000,000 total population",119.0
68934,172.0,2007,COUNTRIES,8,"per 1,000,000 <15 population",1.4
68935,172.0,2007,COUNTRIES,9,"per 1,000,000 total population",
68936,172.0,2007,COUNTRIES,10,"per 1,000,000 total population",2.7
68937,172.0,2007,COUNTRIES,12,"per 1,000,000 total population",
68938,172.0,2006,COUNTRIES,1,"per 10,000 live births",
68939,172.0,2006,COUNTRIES,2,"per 1,000,000 total population",
68940,172.0,2006,COUNTRIES,13,"per 1,000,000 total population",
68941,172.0,2006,COUNTRIES,4,"per 1,000,000 total population",0.6
68942,172.0,2006,COUNTRIES,5,"per 1,000,000 total population",
68943,172.0,2006,COUNTRIES,6,"per 1,000 live births",
68944,172.0,2006,COUNTRIES,7,"per 1,000,000 total population",
68945,172.0,2006,COUNTRIES,8,"per 1,000,000 <15 population",6.6
68946,172.0,2006,COUNTRIES,9,"per 1,000,000 total population",
68947,172.0,2006,COUNTRIES,10,"per 1,000,000 total population",
68948,172.0,2006,COUNTRIES,12,"per 1,000,000 total population",
68949,172.0,2005,COUNTRIES,1,"per 10,000 live births",
68950,172.0,2005,COUNTRIES,2,"per 1,000,000 total population",
68951,172.0,2005,COUNTRIES,4,"per 1,000,000 total population",
68952,172.0,2005,COUNTRIES,5,"per 1,000,000 total population",
68953,172.0,2005,COUNTRIES,6,"per 1,000 live births",
68954,172.0,2005,COUNTRIES,7,"per 1,000,000 total population",
68955,172.0,2005,COUNTRIES,8,"per 1,000,000 <15 population",36.1
68956,172.0,2005,COUNTRIES,9,"per 1,000,000 total population",
68957,172.0,2005,COUNTRIES,10,"per 1,000,000 total population",
68958,172.0,2005,COUNTRIES,12,"per 1,000,000 total population",
68959,172.0,2004,COUNTRIES,1,"per 10,000 live births",
68960,172.0,2004,COUNTRIES,2,"per 1,000,000 total population",
68961,172.0,2004,COUNTRIES,4,"per 1,000,000 total population",1168.0
68962,172.0,2004,COUNTRIES,5,"per 1,000,000 total population",
68963,172.0,2004,COUNTRIES,6,"per 1,000 live births",
68964,172.0,2004,COUNTRIES,7,"per 1,000,000 total population",
68965,172.0,2004,COUNTRIES,8,"per 1,000,000 <15 population",0.0
68966,172.0,2004,COUNTRIES,9,"per 1,000,000 total population",
68967,172.0,2004,COUNTRIES,10,"per 1,000,000 total population",
68968,172.0,2004,COUNTRIES,12,"per 1,000,000 total population",
68969,172.0,2003,COUNTRIES,1,"per 10,000 live births",
68970,172.0,2003,COUNTRIES,2,"per 1,000,000 total population",
68971,172.0,2003,COUNTRIES,4,"per 1,000,000 total population",833.3
68972,172.0,2003,COUNTRIES,5,"per 1,000,000 total population",
68973,172.0,2003,COUNTRIES,6,"per 1,000 live births",
68974,172.0,2003,COUNTRIES,7,"per 1,000,000 total population",
68975,172.0,2003,COUNTRIES,8,"per 1,000,000 <15 population",0.0
68976,172.0,2003,COUNTRIES,9,"per 1,000,000 total population",
68977,172.0,2003,COUNTRIES,10,"per 1,000,000 total population",
68978,172.0,2003,COUNTRIES,12,"per 1,000,000 total population",
68979,172.0,2002,COUNTRIES,1,"per 10,000 live births",
68980,172.0,2002,COUNTRIES,2,"per 1,000,000 total population",
68981,172.0,2002,COUNTRIES,4,"per 1,000,000 total population",1000.9
68982,172.0,2002,COUNTRIES,5,"per 1,000,000 total population",
68983,172.0,2002,COUNTRIES,6,"per 1,000 live births",
68984,172.0,2002,COUNTRIES,7,"per 1,000,000 total population",
68985,172.0,2002,COUNTRIES,8,"per 1,000,000 <15 population",0.7
68986,172.0,2002,COUNTRIES,9,"per 1,000,000 total population",
68987,172.0,2002,COUNTRIES,10,"per 1,000,000 total population",
68988,172.0,2002,COUNTRIES,12,"per 1,000,000 total population",
68989,172.0,2001,COUNTRIES,1,"per 10,000 live births",
68990,172.0,2001,COUNTRIES,2,"per 1,000,000 total population",
68991,172.0,2001,COUNTRIES,4,"per 1,000,000 total population",388.2
68992,172.0,2001,COUNTRIES,5,"per 1,000,000 total population",
68993,172.0,2001,COUNTRIES,6,"per 1,000 live births",
68994,172.0,2001,COUNTRIES,7,"per 1,000,000 total population",
68995,172.0,2001,COUNTRIES,8,"per 1,000,000 <15 population",1.6
68996,172.0,2001,COUNTRIES,9,"per 1,000,000 total population",
68997,172.0,2001,COUNTRIES,10,"per 1,000,000 total population",
68998,172.0,2001,COUNTRIES,12,"per 1,000,000 total population",
68999,172.0,2000,COUNTRIES,1,"per 10,000 live births",
69000,172.0,2000,COUNTRIES,2,"per 1,000,000 total population",
69001,172.0,2000,COUNTRIES,4,"per 1,000,000 total population",448.6
69002,172.0,2000,COUNTRIES,5,"per 1,000,000 total population",
69003,172.0,2000,COUNTRIES,6,"per 1,000 live births",2.2
69004,172.0,2000,COUNTRIES,7,"per 1,000,000 total population",
69005,172.0,2000,COUNTRIES,8,"per 1,000,000 <15 population",22.9
69006,172.0,2000,COUNTRIES,9,"per 1,000,000 total population",
69007,172.0,2000,COUNTRIES,10,"per 1,000,000 total population",
69008,172.0,2000,COUNTRIES,12,"per 1,000,000 total population",
69009,172.0,1999,COUNTRIES,1,"per 10,000 live births",
69010,172.0,1999,COUNTRIES,2,"per 1,000,000 total population",
69011,172.0,1999,COUNTRIES,4,"per 1,000,000 total population",650.4
69012,172.0,1999,COUNTRIES,5,"per 1,000,000 total population",
69013,172.0,1999,COUNTRIES,6,"per 1,000 live births",
69014,172.0,1999,COUNTRIES,7,"per 1,000,000 total population",2.8
69015,172.0,1999,COUNTRIES,8,"per 1,000,000 <15 population",
69016,172.0,1999,COUNTRIES,9,"per 1,000,000 total population",
69017,172.0,1999,COUNTRIES,10,"per 1,000,000 total population",
69018,172.0,1999,COUNTRIES,12,"per 1,000,000 total population",
69019,172.0,1998,COUNTRIES,2,"per 1,000,000 total population",0.0
69020,172.0,1998,COUNTRIES,4,"per 1,000,000 total population",377.1
69021,172.0,1998,COUNTRIES,6,"per 1,000 live births",0.2
69022,172.0,1998,COUNTRIES,7,"per 1,000,000 total population",97.1
69023,172.0,1998,COUNTRIES,8,"per 1,000,000 <15 population",
69024,172.0,1998,COUNTRIES,10,"per 1,000,000 total population",13.6
69025,172.0,1998,COUNTRIES,12,"per 1,000,000 total population",
69026,172.0,1997,COUNTRIES,2,"per 1,000,000 total population",
69027,172.0,1997,COUNTRIES,4,"per 1,000,000 total population",
69028,172.0,1997,COUNTRIES,6,"per 1,000 live births",
69029,172.0,1997,COUNTRIES,7,"per 1,000,000 total population",
69030,172.0,1997,COUNTRIES,8,"per 1,000,000 <15 population",
69031,172.0,1997,COUNTRIES,10,"per 1,000,000 total population",
69032,172.0,1997,COUNTRIES,12,"per 1,000,000 total population",
69033,172.0,1996,COUNTRIES,2,"per 1,000,000 total population",
69034,172.0,1996,COUNTRIES,4,"per 1,000,000 total population",242.2
69035,172.0,1996,COUNTRIES,6,"per 1,000 live births",0.3
69036,172.0,1996,COUNTRIES,7,"per 1,000,000 total population",
69037,172.0,1996,COUNTRIES,8,"per 1,000,000 <15 population",
69038,172.0,1996,COUNTRIES,10,"per 1,000,000 total population",13.5
69039,172.0,1996,COUNTRIES,12,"per 1,000,000 total population",
69040,172.0,1995,COUNTRIES,2,"per 1,000,000 total population",
69041,172.0,1995,COUNTRIES,4,"per 1,000,000 total population",
69042,172.0,1995,COUNTRIES,6,"per 1,000 live births",
69043,172.0,1995,COUNTRIES,7,"per 1,000,000 total population",
69044,172.0,1995,COUNTRIES,8,"per 1,000,000 <15 population",
69045,172.0,1995,COUNTRIES,10,"per 1,000,000 total population",
69046,172.0,1995,COUNTRIES,12,"per 1,000,000 total population",
69047,172.0,1994,COUNTRIES,2,"per 1,000,000 total population",
69048,172.0,1994,COUNTRIES,4,"per 1,000,000 total population",
69049,172.0,1994,COUNTRIES,6,"per 1,000 live births",
69050,172.0,1994,COUNTRIES,7,"per 1,000,000 total population",
69051,172.0,1994,COUNTRIES,8,"per 1,000,000 <15 population",
69052,172.0,1994,COUNTRIES,10,"per 1,000,000 total population",
69053,172.0,1994,COUNTRIES,12,"per 1,000,000 total population",
69054,172.0,1993,COUNTRIES,2,"per 1,000,000 total population",
69055,172.0,1993,COUNTRIES,4,"per 1,000,000 total population",
69056,172.0,1993,COUNTRIES,6,"per 1,000 live births",
69057,172.0,1993,COUNTRIES,7,"per 1,000,000 total population",
69058,172.0,1993,COUNTRIES,8,"per 1,000,000 <15 population",
69059,172.0,1993,COUNTRIES,10,"per 1,000,000 total population",
69060,172.0,1993,COUNTRIES,12,"per 1,000,000 total population",
69061,172.0,1992,COUNTRIES,2,"per 1,000,000 total population",
69062,172.0,1992,COUNTRIES,4,"per 1,000,000 total population",
69063,172.0,1992,COUNTRIES,6,"per 1,000 live births",
69064,172.0,1992,COUNTRIES,7,"per 1,000,000 total population",
69065,172.0,1992,COUNTRIES,8,"per 1,000,000 <15 population",
69066,172.0,1992,COUNTRIES,10,"per 1,000,000 total population",
69067,172.0,1992,COUNTRIES,12,"per 1,000,000 total population",
69068,172.0,1991,COUNTRIES,2,"per 1,000,000 total population",
69069,172.0,1991,COUNTRIES,4,"per 1,000,000 total population",
69070,172.0,1991,COUNTRIES,6,"per 1,000 live births",
69071,172.0,1991,COUNTRIES,7,"per 1,000,000 total population",
69072,172.0,1991,COUNTRIES,8,"per 1,000,000 <15 population",
69073,172.0,1991,COUNTRIES,10,"per 1,000,000 total population",
69074,172.0,1991,COUNTRIES,12,"per 1,000,000 total population",
69075,172.0,1990,COUNTRIES,2,"per 1,000,000 total population",
69076,172.0,1990,COUNTRIES,4,"per 1,000,000 total population",
69077,172.0,1990,COUNTRIES,6,"per 1,000 live births",
69078,172.0,1990,COUNTRIES,7,"per 1,000,000 total population",
69079,172.0,1990,COUNTRIES,8,"per 1,000,000 <15 population",
69080,172.0,1990,COUNTRIES,10,"per 1,000,000 total population",
69081,172.0,1990,COUNTRIES,12,"per 1,000,000 total population",
69082,172.0,1989,COUNTRIES,2,"per 1,000,000 total population",3.4
69083,172.0,1989,COUNTRIES,4,"per 1,000,000 total population",138.9
69084,172.0,1989,COUNTRIES,6,"per 1,000 live births",2.6
69085,172.0,1989,COUNTRIES,7,"per 1,000,000 total population",127.3
69086,172.0,1989,COUNTRIES,8,"per 1,000,000 <15 population",
69087,172.0,1989,COUNTRIES,10,"per 1,000,000 total population",151.7
69088,172.0,1989,COUNTRIES,12,"per 1,000,000 total population",
69089,172.0,1988,COUNTRIES,2,"per 1,000,000 total population",0.4
69090,172.0,1988,COUNTRIES,4,"per 1,000,000 total population",40.9
69091,172.0,1988,COUNTRIES,6,"per 1,000 live births",0.4
69092,172.0,1988,COUNTRIES,7,"per 1,000,000 total population",48.1
69093,172.0,1988,COUNTRIES,8,"per 1,000,000 <15 population",
69094,172.0,1988,COUNTRIES,10,"per 1,000,000 total population",32.9
69095,172.0,1988,COUNTRIES,12,"per 1,000,000 total population",
69096,172.0,1987,COUNTRIES,2,"per 1,000,000 total population",1.0
69097,172.0,1987,COUNTRIES,4,"per 1,000,000 total population",30.7
69098,172.0,1987,COUNTRIES,6,"per 1,000 live births",0.2
69099,172.0,1987,COUNTRIES,7,"per 1,000,000 total population",27.3
69100,172.0,1987,COUNTRIES,8,"per 1,000,000 <15 population",
69101,172.0,1987,COUNTRIES,10,"per 1,000,000 total population",26.6
69102,172.0,1987,COUNTRIES,12,"per 1,000,000 total population",
69103,172.0,1986,COUNTRIES,2,"per 1,000,000 total population",0.9
69104,172.0,1986,COUNTRIES,4,"per 1,000,000 total population",10.0
69105,172.0,1986,COUNTRIES,6,"per 1,000 live births",0.1
69106,172.0,1986,COUNTRIES,7,"per 1,000,000 total population",5.6
69107,172.0,1986,COUNTRIES,8,"per 1,000,000 <15 population",
69108,172.0,1986,COUNTRIES,10,"per 1,000,000 total population",10.2
69109,172.0,1986,COUNTRIES,12,"per 1,000,000 total population",
69110,172.0,1985,COUNTRIES,2,"per 1,000,000 total population",2.8
69111,172.0,1985,COUNTRIES,4,"per 1,000,000 total population",19.1
69112,172.0,1985,COUNTRIES,6,"per 1,000 live births",0.1
69113,172.0,1985,COUNTRIES,7,"per 1,000,000 total population",9.3
69114,172.0,1985,COUNTRIES,8,"per 1,000,000 <15 population",
69115,172.0,1985,COUNTRIES,10,"per 1,000,000 total population",39.1
69116,172.0,1985,COUNTRIES,12,"per 1,000,000 total population",
69117,172.0,1984,COUNTRIES,2,"per 1,000,000 total population",9.0
69118,172.0,1984,COUNTRIES,4,"per 1,000,000 total population",75.8
69119,172.0,1984,COUNTRIES,6,"per 1,000 live births",0.2
69120,172.0,1984,COUNTRIES,7,"per 1,000,000 total population",68.3
69121,172.0,1984,COUNTRIES,8,"per 1,000,000 <15 population",
69122,172.0,1984,COUNTRIES,10,"per 1,000,000 total population",26.1
69123,172.0,1984,COUNTRIES,12,"per 1,000,000 total population",
69124,172.0,1983,COUNTRIES,2,"per 1,000,000 total population",33.2
69125,172.0,1983,COUNTRIES,4,"per 1,000,000 total population",100.3
69126,172.0,1983,COUNTRIES,6,"per 1,000 live births",0.2
69127,172.0,1983,COUNTRIES,7,"per 1,000,000 total population",107.8
69128,172.0,1983,COUNTRIES,8,"per 1,000,000 <15 population",
69129,172.0,1983,COUNTRIES,10,"per 1,000,000 total population",15.3
69130,172.0,1983,COUNTRIES,12,"per 1,000,000 total population",
69131,172.0,1982,COUNTRIES,2,"per 1,000,000 total population",
69132,172.0,1982,COUNTRIES,4,"per 1,000,000 total population",
69133,172.0,1982,COUNTRIES,6,"per 1,000 live births",
69134,172.0,1982,COUNTRIES,7,"per 1,000,000 total population",
69135,172.0,1982,COUNTRIES,8,"per 1,000,000 <15 population",
69136,172.0,1982,COUNTRIES,10,"per 1,000,000 total population",
69137,172.0,1982,COUNTRIES,12,"per 1,000,000 total population",
69138,172.0,1981,COUNTRIES,2,"per 1,000,000 total population",
69139,172.0,1981,COUNTRIES,4,"per 1,000,000 total population",
69140,172.0,1981,COUNTRIES,6,"per 1,000 live births",
69141,172.0,1981,COUNTRIES,7,"per 1,000,000 total population",
69142,172.0,1981,COUNTRIES,8,"per 1,000,000 <15 population",
69143,172.0,1981,COUNTRIES,10,"per 1,000,000 total population",
69144,172.0,1981,COUNTRIES,12,"per 1,000,000 total population",
69145,172.0,1980,COUNTRIES,2,"per 1,000,000 total population",
69146,172.0,1980,COUNTRIES,4,"per 1,000,000 total population",
69147,172.0,1980,COUNTRIES,6,"per 1,000 live births",
69148,172.0,1980,COUNTRIES,7,"per 1,000,000 total population",
69149,172.0,1980,COUNTRIES,8,"per 1,000,000 <15 population",
69150,172.0,1980,COUNTRIES,10,"per 1,000,000 total population",
69151,172.0,1980,COUNTRIES,12,"per 1,000,000 total population",
69152,173.0,2023,COUNTRIES,1,"per 10,000 live births",0.0
69153,173.0,2023,COUNTRIES,2,"per 1,000,000 total population",0.0
69154,173.0,2023,COUNTRIES,3,"per 1,000,000 total population",1.6
69155,173.0,2023,COUNTRIES,4,"per 1,000,000 total population",7.4
69156,173.0,2023,COUNTRIES,5,"per 1,000,000 total population",0.9
69157,173.0,2023,COUNTRIES,6,"per 1,000 live births",0.0
69158,173.0,2023,COUNTRIES,7,"per 1,000,000 total population",209.8
69159,173.0,2023,COUNTRIES,8,"per 1,000,000 <15 population",
69160,173.0,2023,COUNTRIES,9,"per 1,000,000 total population",0.0
69161,173.0,2023,COUNTRIES,10,"per 1,000,000 total population",0.1
69162,173.0,2023,COUNTRIES,11,"per 1,000,000 total population",0.1
69163,173.0,2023,COUNTRIES,12,"per 1,000,000 total population",
69164,173.0,2022,COUNTRIES,1,"per 10,000 live births",0.0
69165,173.0,2022,COUNTRIES,2,"per 1,000,000 total population",0.0
69166,173.0,2022,COUNTRIES,3,"per 1,000,000 total population",0.0
69167,173.0,2022,COUNTRIES,4,"per 1,000,000 total population",0.0
69168,173.0,2022,COUNTRIES,5,"per 1,000,000 total population",1.6
69169,173.0,2022,COUNTRIES,6,"per 1,000 live births",0.0
69170,173.0,2022,COUNTRIES,7,"per 1,000,000 total population",0.7
69171,173.0,2022,COUNTRIES,8,"per 1,000,000 <15 population",
69172,173.0,2022,COUNTRIES,9,"per 1,000,000 total population",0.0
69173,173.0,2022,COUNTRIES,10,"per 1,000,000 total population",0.1
69174,173.0,2022,COUNTRIES,11,"per 1,000,000 total population",0.0
69175,173.0,2022,COUNTRIES,12,"per 1,000,000 total population",0.0
69176,173.0,2021,COUNTRIES,1,"per 10,000 live births",0.0
69177,173.0,2021,COUNTRIES,2,"per 1,000,000 total population",0.0
69178,173.0,2021,COUNTRIES,3,"per 1,000,000 total population",0.1
69179,173.0,2021,COUNTRIES,13,"per 1,000,000 total population",0.0
69180,173.0,2021,COUNTRIES,4,"per 1,000,000 total population",0.1
69181,173.0,2021,COUNTRIES,5,"per 1,000,000 total population",0.6
69182,173.0,2021,COUNTRIES,6,"per 1,000 live births",0.0
69183,173.0,2021,COUNTRIES,7,"per 1,000,000 total population",0.7
69184,173.0,2021,COUNTRIES,8,"per 1,000,000 <15 population",0.0
69185,173.0,2021,COUNTRIES,9,"per 1,000,000 total population",0.0
69186,173.0,2021,COUNTRIES,10,"per 1,000,000 total population",0.1
